	Unnamed: 0	RowNumber	CustomerId	Surname	CreditScore	Geography	Gender	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Exited	Predictions - Churn or Not	Predictions - Probability to Churn	Predictions - Churn or Not Desc
3061	3061	3062	15757873	AP Kao	584	Germany	Male	33	3	88311.48	2	1	1	177651.38	0	0	0.09513497583391203	Retention
3062	3062	3063	15697610	AP Stewart	582	France	Female	40	9	0.0	3	1	1	60954.45	0	1	0.5086310287062471	Churn
3063	3063	3064	15578774	AP Tuan	609	France	Male	32	7	71872.19	1	1	1	151924.9	0	0	0.07965847344118811	Retention
3064	3064	3065	15762264	AP Barnes	506	Spain	Male	35	6	110046.93	2	1	0	26318.73	0	0	0.13165058950411304	Retention
3065	3065	3066	15614863	AP Sun	503	France	Male	42	8	104430.08	1	1	1	147557.71	0	0	0.19182827731835797	Retention
3066	3066	3067	15789851	AP Fallaci	503	France	Female	28	5	0.0	2	1	0	125918.17	0	0	0.11889455543658667	Retention
3067	3067	3068	15579817	AP Buccho	806	Germany	Male	31	10	138653.51	1	1	0	190803.37	0	0	0.24451890887525035	Retention
3068	3068	3069	15587049	AP Tien	653	France	Female	31	7	102575.04	1	1	1	11043.54	0	0	0.10302228307348192	Retention
3069	3069	3070	15570968	AP Pirozzi	666	France	Male	43	7	137780.74	2	1	1	119100.05	1	0	0.15970524807293823	Retention
3070	3070	3071	15794697	AP Liu	674	Spain	Male	32	2	0.0	2	1	0	140579.17	0	0	0.09377466018193716	Retention
3071	3071	3072	15581690	AP Long	798	France	Male	32	7	0.0	2	0	1	37731.95	0	0	0.058571965657305665	Retention
3072	3072	3073	15644332	AP Scott	740	France	Female	30	8	105209.54	1	1	0	1852.58	0	0	0.17007001384986561	Retention
3073	3073	3074	15614456	AP Gerasimova	531	Germany	Female	32	0	109570.21	2	1	1	172049.84	0	0	0.15283879152068197	Retention
3074	3074	3075	15609689	AP Ifeatu	614	Germany	Female	44	6	118715.86	1	1	0	133591.11	1	1	0.5466298097409491	Churn
3075	3075	3076	15594613	AP De Luca	556	France	Male	35	10	0.0	2	1	1	192751.18	0	0	0.05816547054558369	Retention
3076	3076	3077	15584150	AP Ogbonnaya	678	Germany	Female	43	2	153393.18	2	1	1	193828.27	0	0	0.3079953432501457	Retention
3077	3077	3078	15673403	AP Humffray	587	Germany	Male	33	6	132603.36	1	1	0	55775.72	0	0	0.2639628659142403	Retention
3078	3078	3079	15685612	AP Degtyaryov	527	Spain	Female	36	6	0.0	2	1	1	102280.29	0	0	0.07986740364255451	Retention
3079	3079	3080	15774763	AP Monaldo	757	Germany	Female	34	1	129398.01	2	0	0	44965.44	0	0	0.2732837581024533	Retention
3080	3080	3081	15694324	AP Cawthorne	468	Spain	Male	28	3	0.0	2	1	0	170661.02	0	0	0.09639152362207419	Retention
3081	3081	3082	15603355	AP Graham	693	France	Male	29	2	151352.74	1	0	0	197145.89	0	0	0.13206448596283984	Retention
3082	3082	3083	15759102	AP Carpenter	483	France	Female	44	5	136836.49	1	1	0	192359.9	1	0	0.44760646184588204	Retention
3083	3083	3084	15814852	AP Kambinachi	466	France	Male	40	4	91592.06	1	1	0	141210.18	1	0	0.16280360711506567	Retention
3084	3084	3085	15724438	AP Tyler	770	France	Female	30	8	0.0	2	1	0	100557.03	0	0	0.12177427894940605	Retention
3085	3085	3086	15571095	AP Martin	734	France	Female	54	3	0.0	1	1	0	130805.54	1	1	0.5487595690021893	Churn
3086	3086	3087	15674242	AP Walker	716	France	Female	22	8	0.0	2	1	1	92606.98	0	0	0.06557908828511076	Retention
3087	3087	3088	15715196	AP Khan	439	France	Male	36	2	165536.28	2	1	1	123956.83	0	0	0.07498823869084686	Retention
3088	3088	3089	15730484	AP Iroawuchi	538	Germany	Male	25	5	62482.95	1	1	1	102758.43	0	0	0.1045309424656665	Retention
3089	3089	3090	15662103	AP Summers	743	France	Male	40	8	68155.59	1	1	0	94876.65	0	0	0.16413192503878538	Retention
3090	3090	3091	15779617	AP Bottrill	734	Spain	Female	43	3	55853.33	2	0	1	94811.85	1	0	0.1915242499003521	Retention
3091	3091	3092	15662937	AP Hu	656	France	Male	37	2	0.0	2	0	1	67840.81	0	0	0.06973051836662203	Retention
3092	3092	3093	15689787	AP Jones	666	France	Female	31	2	79589.43	1	0	0	4050.57	0	0	0.17979948505789295	Retention
3093	3093	3094	15667778	AP Vincent	627	Spain	Male	41	5	100880.76	1	0	1	134665.25	0	0	0.17347601878199131	Retention
3094	3094	3095	15738484	AP Sanford	480	Germany	Female	25	3	174330.35	2	0	0	181647.13	0	0	0.23464276254575228	Retention
3095	3095	3096	15680279	AP Brown	792	France	Male	19	7	143390.51	1	1	0	33282.84	0	0	0.12145105991296619	Retention
3096	3096	3097	15745119	AP Lei	613	Germany	Male	59	8	91415.76	1	0	0	27965.0	1	1	0.5695873891726809	Churn
3097	3097	3098	15708264	AP Toscani	476	Germany	Male	30	3	134366.42	1	1	0	68343.53	0	0	0.25289052809222223	Retention
3098	3098	3099	15628559	AP Chien	539	France	Female	24	3	0.0	2	1	1	198161.07	0	0	0.07438653124222556	Retention
3099	3099	3100	15708232	AP Uchenna	696	Spain	Male	60	8	88786.81	1	1	1	196858.4	0	0	0.1948790117867691	Retention
3100	3100	3101	15735585	AP Lori	810	Germany	Male	35	3	96814.46	2	1	1	120511.03	0	0	0.10472094510363812	Retention
3101	3101	3102	15809383	AP Fanucci	763	Germany	Male	32	9	160680.41	1	1	0	30886.35	0	0	0.25088092951769664	Retention
3102	3102	3103	15660902	AP Chimaobim	640	France	Female	29	3	0.0	2	1	0	2743.69	0	0	0.11842342731205158	Retention
3103	3103	3104	15766645	AP Jowers	655	France	Female	47	10	0.0	2	1	0	167778.62	0	0	0.3571196844837147	Retention
3104	3104	3105	15654266	AP Miller	526	Germany	Male	31	5	145537.21	1	1	0	132404.64	0	0	0.2559878126552012	Retention
3105	3105	3106	15794602	AP Kirsova	678	France	Female	28	4	0.0	2	1	1	144423.17	1	0	0.06991588405097243	Retention
3106	3106	3107	15800926	AP T'ien	554	France	Female	45	6	0.0	2	1	1	181204.5	0	0	0.1694691407711084	Retention
3107	3107	3108	15697460	AP Ku	597	Spain	Female	30	2	119370.11	1	1	1	182726.22	1	0	0.1209888246086732	Retention
3108	3108	3109	15724572	AP Chin	560	Spain	Female	28	1	0.0	2	1	1	120880.72	0	0	0.07164363266826608	Retention
3109	3109	3110	15735914	AP Law	850	Germany	Female	47	10	134381.52	1	0	0	26812.89	1	1	0.5705899670357156	Churn
3110	3110	3111	15707632	AP Chung	546	Germany	Female	74	8	114888.74	2	1	1	66732.63	1	0	0.2849589474968622	Retention
3111	3111	3112	15657199	AP Cockrum	623	Germany	Male	42	1	149332.48	2	1	0	100834.22	0	0	0.332412332300557	Retention
3112	3112	3113	15622514	AP Greaves	698	France	Female	40	7	105061.74	3	1	0	107815.31	1	1	0.6943990439976041	Churn
3113	3113	3114	15779565	AP Grant	620	France	Male	32	7	0.0	2	1	1	34665.79	0	0	0.05328837115402024	Retention
3114	3114	3115	15636059	AP O'Donnell	619	France	Female	40	10	0.0	1	1	1	147093.84	1	0	0.1623304518181746	Retention
3115	3115	3116	15582102	AP Maclean	561	France	Male	21	4	0.0	1	1	1	36942.35	0	0	0.08368696571462392	Retention
3116	3116	3117	15666711	AP Hsieh	753	France	Female	39	7	155062.8	1	1	1	16460.77	0	0	0.1419946599199572	Retention
3117	3117	3118	15733023	AP Hs?	721	Spain	Male	43	3	88798.34	1	0	0	45610.63	0	0	0.32332658288645816	Retention
3118	3118	3119	15789468	AP Mazzanti	451	France	Male	33	6	0.0	2	1	0	184954.11	0	0	0.08308139835667404	Retention
3119	3119	3120	15663197	AP Chiu	680	Germany	Female	51	5	143139.87	1	0	0	47795.43	1	1	0.5989233415226942	Churn
3120	3120	3121	15694915	AP Reeves	590	Spain	Female	23	7	0.0	2	1	0	196789.9	0	0	0.1366627012755376	Retention
3121	3121	3122	15593751	AP Castiglione	634	Germany	Male	27	3	107027.52	1	1	0	173425.68	0	0	0.25395679830444146	Retention
3122	3122	3123	15575038	AP Ferguson	676	France	Male	29	4	140720.93	1	1	0	36221.18	0	0	0.12398009183713532	Retention
3123	3123	3124	15622207	AP Nnamdi	642	France	Male	30	8	80964.57	2	1	0	174738.2	0	0	0.09491398145930263	Retention
3124	3124	3125	15795260	AP Wu	760	France	Male	39	6	178585.46	1	1	0	67131.3	1	0	0.17524698574312172	Retention
3125	3125	3126	15685382	AP Chu	736	Spain	Female	26	4	135889.13	1	1	1	165692.03	0	0	0.11657373843369997	Retention
3126	3126	3127	15691844	AP King	656	France	Male	43	7	134919.85	1	1	0	194691.95	0	0	0.3181268393741405	Retention
3127	3127	3128	15721043	AP Charlton	776	Germany	Male	33	8	115130.34	1	0	0	129525.5	1	0	0.2603414917543662	Retention
3128	3128	3129	15794289	AP Marsh	832	Spain	Female	34	6	138190.13	2	0	1	146511.2	0	0	0.1045877317511978	Retention
3129	3129	3130	15694489	AP Walker	631	Germany	Male	37	9	131519.49	2	1	1	51752.18	0	0	0.13221233603341706	Retention
3130	3130	3131	15813149	AP Chang	795	Spain	Female	56	5	0.0	1	1	0	35418.69	1	1	0.5404051971123155	Churn
3131	3131	3132	15614223	AP Pottinger	648	Germany	Female	39	3	126935.98	2	0	1	57995.74	0	0	0.20862067218763466	Retention
3132	3132	3133	15619443	AP Buckley	615	France	Male	39	4	133707.09	1	1	1	108152.75	0	0	0.10358024415120708	Retention
3133	3133	3134	15646263	AP Folliero	682	France	Female	27	1	97893.2	1	1	0	166144.98	0	0	0.1789837247642323	Retention
3134	3134	3135	15660577	AP Olisanugo	694	France	Male	34	5	127900.03	1	1	0	101737.8	0	0	0.13038455769551116	Retention
3135	3135	3136	15753910	AP Kent	694	France	Male	37	10	143835.47	1	0	1	33326.71	0	0	0.08926392285731521	Retention
3136	3136	3137	15617913	AP Jessop	607	France	Male	44	0	0.0	2	1	1	81140.09	0	0	0.14836772553108568	Retention
3137	3137	3138	15772109	AP Hodge	664	France	Male	48	10	0.0	1	1	0	140173.17	1	0	0.4624983592558046	Retention
3138	3138	3139	15701573	AP Ignatiev	756	France	Male	60	2	0.0	1	1	1	166513.49	1	0	0.22052803411215002	Retention
3139	3139	3140	15736264	AP Chambers	645	France	Female	40	3	129596.77	1	1	1	103232.6	0	0	0.15099259539133858	Retention
3140	3140	3141	15780608	AP Mansom	653	Spain	Male	30	4	0.0	2	1	0	120736.04	0	0	0.09327880031267652	Retention
3141	3141	3142	15769632	AP Yen	710	Germany	Female	24	2	110407.44	2	0	0	15832.43	1	0	0.2500929079456694	Retention
3142	3142	3143	15587032	AP Azikiwe	697	France	Female	76	7	0.0	2	0	1	188772.45	0	0	0.14797666679898097	Retention
3143	3143	3144	15722097	AP Allen	619	Germany	Female	41	8	142015.76	2	1	0	114323.66	0	0	0.31610558014196877	Retention
3144	3144	3145	15638039	AP Komarova	648	Spain	Male	55	1	81370.07	1	0	1	181534.04	0	0	0.20610116334062162	Retention
3145	3145	3146	15775626	AP Mackay	482	Germany	Female	48	2	69329.47	1	0	0	102640.52	1	1	0.5238277804864314	Churn
3146	3146	3147	15730724	AP Yu	548	France	Female	28	8	116755.5	2	1	1	158585.17	1	0	0.09992122770696713	Retention
3147	3147	3148	15753138	AP Curtis	752	Spain	Male	44	6	83870.33	1	1	0	178722.24	0	0	0.3844645420048596	Retention
3148	3148	3149	15810111	AP Fang	648	France	Female	39	6	130694.89	2	1	1	153955.38	1	0	0.1348334392788382	Retention
3149	3149	3150	15723409	AP Page	643	Spain	Female	34	8	117451.47	1	1	0	65374.86	0	0	0.20201489269044057	Retention
3150	3150	3151	15795334	AP Olisaemeka	573	Germany	Female	35	9	206868.78	2	0	1	102986.15	0	0	0.17929426522469633	Retention
3151	3151	3152	15584356	AP Brennan	686	France	Female	39	3	111695.62	1	0	0	136643.84	0	0	0.20965374290216854	Retention
3152	3152	3153	15724197	AP Sutton	644	France	Female	40	9	137285.26	4	1	0	77063.63	1	1	0.7185930233447467	Churn
3153	3153	3154	15750092	AP Hyde	702	France	Female	29	6	149218.39	1	1	1	9633.01	0	0	0.10847710553352086	Retention
3154	3154	3155	15609673	AP Nkemakolam	652	France	Male	51	7	0.0	2	0	1	43496.36	0	0	0.155023036435237	Retention
3155	3155	3156	15794529	AP Chimaijem	641	Spain	Male	32	7	0.0	2	1	1	24267.28	0	0	0.05486130814903395	Retention
3156	3156	3157	15569677	AP Sung	692	Germany	Female	41	8	130701.29	1	1	0	59354.24	1	0	0.3706435148732009	Retention
3157	3157	3158	15815272	AP Chiganu	574	Spain	Male	34	5	0.0	2	0	0	28269.86	0	0	0.09744576015951344	Retention
3158	3158	3159	15811213	AP Beneventi	643	France	Female	31	3	167949.48	1	1	0	143162.34	0	0	0.18974568856721052	Retention
3159	3159	3160	15680623	AP Esposito	834	France	Male	23	4	131254.81	1	1	0	20199.3	0	0	0.1225567811801416	Retention
3160	3160	3161	15672857	AP Owen	591	France	Male	28	5	0.0	2	1	1	48606.92	0	0	0.053107481603051954	Retention
3161	3161	3162	15767717	AP Smalley	470	Spain	Male	34	9	0.0	2	0	1	89013.67	0	0	0.06415020747553578	Retention
3162	3162	3163	15600415	AP Hsiung	608	Spain	Male	34	7	86656.13	1	0	1	59890.29	0	0	0.09109955915890143	Retention
3163	3163	3164	15801372	AP Ch'ang	649	Germany	Female	37	8	114737.26	1	1	1	106655.88	1	0	0.2157821313969433	Retention
3164	3164	3165	15721628	AP Barton	665	France	Female	38	5	0.0	2	1	0	156439.56	0	0	0.1411965941651826	Retention
3165	3165	3166	15581318	AP Lucchese	651	France	Female	39	6	0.0	1	1	0	24176.44	0	0	0.22213858797346372	Retention
3166	3166	3167	15746239	AP Hsia	555	Germany	Male	62	4	119817.33	1	0	1	43507.1	1	0	0.3429681441041143	Retention
3167	3167	3168	15583173	AP Pope	637	France	Female	48	7	130806.99	2	1	1	132005.85	1	0	0.20983914050835786	Retention
3168	3168	3169	15680788	AP Horrocks	675	France	Female	49	0	0.0	1	1	1	80496.71	1	0	0.23151701260690405	Retention
3169	3169	3170	15688208	AP Tai	677	Spain	Male	40	5	0.0	2	1	0	88947.56	0	0	0.11065504889544235	Retention
3170	3170	3171	15791409	AP Chikezie	850	Germany	Female	35	2	80931.75	1	0	0	12639.67	1	0	0.2722073930609179	Retention
3171	3171	3172	15589485	AP Frye	815	France	Female	56	3	0.0	3	1	1	94248.16	1	1	0.5718262314763896	Churn
3172	3172	3173	15692855	AP Toscani	665	Germany	Male	32	1	132178.67	1	0	0	11865.76	0	0	0.26509274007384614	Retention
3173	3173	3174	15727503	AP Mellor	485	France	Female	27	3	0.0	2	1	0	141449.86	0	0	0.12454418794470191	Retention
3174	3174	3175	15734348	AP Kang	577	Spain	Male	43	6	0.0	2	1	1	149457.81	0	0	0.1341697763152815	Retention
3175	3175	3176	15764640	AP Sutherland	586	France	Female	35	7	164769.02	3	1	0	119814.25	1	1	0.6670286580712357	Churn
3176	3176	3177	15613050	AP Hs?	722	Germany	Male	29	1	107233.85	2	1	0	24924.92	0	0	0.20171100955154259	Retention
3177	3177	3178	15759720	AP Ting	528	France	Female	27	7	176227.07	2	0	1	139481.53	0	0	0.11421312714151831	Retention
3178	3178	3179	15609705	AP Chuang	542	France	Female	39	4	109949.39	2	1	1	41268.65	0	0	0.1251890102147559	Retention
3179	3179	3180	15685572	AP Chu	552	France	Female	34	5	0.0	2	1	1	1351.41	0	0	0.07278456615249333	Retention
3180	3180	3181	15750483	AP Ozoemena	678	France	Female	60	10	117738.81	1	1	0	147489.76	1	1	0.5183614140778999	Churn
3181	3181	3182	15663285	AP Howells	575	Spain	Female	37	9	133292.45	1	1	0	111175.09	0	0	0.21131475230698757	Retention
3182	3182	3183	15638682	AP Lucchese	669	France	Female	43	1	160474.59	1	1	1	95963.14	0	0	0.22913621119318775	Retention
3183	3183	3184	15734197	AP Nnonso	636	France	Male	43	6	0.0	2	1	0	43128.95	0	0	0.2149527628611576	Retention
3184	3184	3185	15631106	AP Gerasimova	667	Germany	Male	55	9	154393.43	1	1	1	137674.96	1	0	0.3351252066272945	Retention
3185	3185	3186	15761986	AP Woronoff	652	Germany	Female	45	9	110827.49	1	1	1	153383.54	1	0	0.39462805141507873	Retention
3186	3186	3187	15649704	AP Wilhelm	637	Germany	Female	36	10	145750.45	2	1	1	96660.76	0	0	0.1771662227160463	Retention
3187	3187	3188	15713948	AP Nebechukwu	516	Spain	Female	45	8	109044.3	1	0	1	115818.16	0	0	0.23928896210169223	Retention
3188	3188	3189	15586793	AP Anenechukwu	801	France	Female	32	4	75170.54	1	1	1	37898.5	0	0	0.09993876360652049	Retention
3189	3189	3190	15596558	AP Meredith	692	France	Female	42	2	0.0	2	1	0	145222.93	0	0	0.24879696986904104	Retention
3190	3190	3191	15625431	AP Chinomso	585	France	Female	28	6	105795.9	1	1	1	41219.09	0	0	0.11104466190009696	Retention
3191	3191	3192	15760606	AP Stephenson	590	France	Male	32	5	0.0	2	1	0	59249.83	0	0	0.07947837355746304	Retention
3192	3192	3193	15566725	AP Chimaoke	554	Spain	Male	66	8	0.0	2	1	1	116747.62	0	0	0.1175767492042281	Retention
3193	3193	3194	15725830	AP Winters	659	France	Female	49	1	0.0	1	1	0	116249.72	1	1	0.5184495107395389	Churn
3194	3194	3195	15673575	AP Napolitani	690	France	Female	26	3	118097.87	1	1	0	61257.83	0	0	0.1752763422866664	Retention
3195	3195	3196	15705334	AP L?	697	Germany	Male	29	0	172693.54	1	0	0	141798.98	0	0	0.2597085234320344	Retention
3196	3196	3197	15675827	AP Williams	610	France	Male	36	4	129440.3	2	1	0	102638.35	0	0	0.11346603837043918	Retention
3197	3197	3198	15747079	AP Giles	599	Spain	Male	36	4	0.0	2	0	0	13210.56	0	0	0.0998839903298194	Retention
3198	3198	3199	15736433	AP Wang	544	France	Male	23	1	96471.2	1	1	0	35550.97	0	0	0.1231620182873358	Retention
3199	3199	3200	15678237	AP Robertson	548	France	Female	46	1	0.0	1	1	1	104469.06	1	0	0.23857130015475073	Retention
3200	3200	3201	15720781	AP Murray	635	Spain	Male	24	4	140197.18	1	1	1	142935.83	0	0	0.08602954807553306	Retention
3201	3201	3202	15637629	AP Greco	722	France	Male	20	6	0.0	2	1	0	195486.28	0	0	0.08121265550516844	Retention
3202	3202	3203	15598106	AP Marchesi	564	France	Female	33	4	135946.26	1	1	0	63170.0	0	0	0.17554221584119287	Retention
3203	3203	3204	15787586	AP Chao	719	France	Male	69	3	0.0	2	1	1	58320.06	0	0	0.11672139090026529	Retention
3204	3204	3205	15603978	AP Hawthorn	547	Germany	Male	50	3	81290.02	3	0	1	177747.03	1	1	0.6891268258327172	Churn
3205	3205	3206	15734009	AP Bibi	850	France	Female	42	8	0.0	1	1	0	19632.64	1	0	0.3279390528047266	Retention
3206	3206	3207	15596797	AP Hawdon	515	Germany	Male	60	9	113715.36	1	1	0	18424.24	1	1	0.6163020369055284	Churn
3207	3207	3208	15652436	AP Moss	667	Spain	Male	56	2	168883.08	1	0	1	18897.78	0	0	0.2137543427072469	Retention
3208	3208	3209	15717929	AP Briggs	607	Germany	Male	36	8	143421.74	1	1	0	97879.02	0	0	0.2692845714197575	Retention
3209	3209	3210	15622621	AP McIntyre	525	France	Male	26	7	153644.39	1	1	1	63197.88	0	0	0.0776986460707615	Retention
3210	3210	3211	15734000	AP Russo	606	Spain	Female	53	1	109330.06	1	1	1	75860.01	0	0	0.24409166071098126	Retention
3211	3211	3212	15753897	AP Ballard	686	Germany	Female	27	1	115095.88	2	0	0	78622.46	0	0	0.25559815788054613	Retention
3212	3212	3213	15747133	AP Hs?	611	France	Male	35	10	0.0	1	1	1	23598.23	1	0	0.09443060102500485	Retention
3213	3213	3214	15594798	AP Pisani	827	Spain	Male	46	1	183276.32	1	1	1	13460.27	0	0	0.23385225293315076	Retention
3214	3214	3215	15667453	AP Tao	572	France	Male	33	9	68193.72	1	1	0	19998.31	0	0	0.12559644279215357	Retention
3215	3215	3216	15684897	AP Thomson	726	France	Female	32	8	0.0	2	0	0	185075.63	0	0	0.12756920468207336	Retention
3216	3216	3217	15742240	AP Hsu	579	Germany	Male	31	6	139729.54	1	0	1	135815.38	0	0	0.16712827278752457	Retention
3217	3217	3218	15623538	AP Morrison	598	Spain	Female	56	4	98365.33	1	1	1	44251.33	0	0	0.24167763246529386	Retention
3218	3218	3219	15774908	AP Joslin	663	France	Male	36	10	0.0	2	1	0	136349.55	0	0	0.092894410581813	Retention
3219	3219	3220	15611227	AP Scott	505	Germany	Female	37	10	122453.97	2	1	1	52693.99	0	0	0.18047451089191988	Retention
3220	3220	3221	15674367	AP Bidwill	576	Germany	Male	30	7	132174.41	2	0	0	93767.03	0	0	0.18636924069601932	Retention
3221	3221	3222	15619501	AP Cameron	555	Spain	Female	24	2	0.0	2	0	1	197866.55	0	0	0.07238240447776959	Retention
3222	3222	3223	15575283	AP Cartwright	524	France	Male	30	1	0.0	2	1	0	126812.85	0	0	0.07962447032909126	Retention
3223	3223	3224	15695715	AP Yao	776	Spain	Male	39	2	104349.45	1	0	0	79503.05	0	0	0.17645775850793194	Retention
3224	3224	3225	15713499	AP Tate	645	Germany	Female	41	2	138881.04	1	1	0	129936.53	1	0	0.3805295783914435	Retention
3225	3225	3226	15785206	AP Neal	850	Germany	Female	32	0	116968.91	1	0	0	175094.62	0	0	0.3092218316868165	Retention
3226	3226	3227	15796387	AP Yao	603	Germany	Male	35	1	105346.03	2	1	1	130379.5	0	0	0.12775698582971862	Retention
3227	3227	3228	15639612	AP Burns	691	France	Male	26	9	136623.19	1	1	0	153228.0	0	0	0.12585123798691636	Retention
3228	3228	3229	15693300	AP Onyinyechukwuka	583	France	Female	29	10	0.0	2	1	1	111285.85	0	0	0.07294722825272046	Retention
3229	3229	3230	15589751	AP Fulks	584	France	Female	66	5	0.0	1	1	0	49553.38	1	1	0.503246274233214	Churn
3230	3230	3231	15769938	AP Christie	679	France	Female	33	6	0.0	2	1	1	98015.85	0	0	0.06745375109520581	Retention
3231	3231	3232	15587213	AP Lloyd	646	France	Male	36	6	124445.52	1	1	0	88481.32	0	0	0.1342221097539534	Retention
3232	3232	3233	15814589	AP Ball	559	France	Female	34	5	68999.66	2	1	1	66879.27	0	0	0.09009306278471767	Retention
3233	3233	3234	15601586	AP Genovesi	595	Spain	Male	36	6	85768.42	1	1	1	24802.77	0	0	0.08792151466360483	Retention
3234	3234	3235	15664943	AP Alexander	527	France	Male	47	1	0.0	1	1	0	21312.16	1	0	0.43961203342617133	Retention
3235	3235	3236	15612501	AP Siciliano	684	Spain	Male	34	9	100628.0	2	1	1	190263.78	0	0	0.06647742440177484	Retention
3236	3236	3237	15810836	AP Ositadimma	673	Spain	Female	32	0	0.0	1	1	1	72873.33	0	0	0.11257246310035501	Retention
3237	3237	3238	15665796	AP Kazantsev	802	Spain	Male	38	7	0.0	2	0	1	57764.65	0	0	0.067983821060361	Retention
3238	3238	3239	15588116	AP Giles	675	France	Male	54	6	0.0	1	1	0	110273.84	1	0	0.4964235341831232	Retention
3239	3239	3240	15776880	AP Hao	762	Spain	Female	19	6	0.0	2	1	0	55500.17	0	0	0.13638228065644675	Retention
3240	3240	3241	15717596	AP Martin	580	France	Male	50	0	125647.36	1	1	0	57541.08	1	0	0.4824013960461277	Retention
3241	3241	3242	15629775	AP Hartley	621	Germany	Female	31	8	100375.39	1	1	1	90384.26	0	0	0.1776970423310684	Retention
3242	3242	3243	15729944	AP Allan	411	France	Female	36	10	0.0	1	0	0	120694.35	0	0	0.2129850075985298	Retention
